,10 metre U wind component,10 metre V wind component,2 metre dewpoint temperature,2 metre temperature,Mean sea level pressure,Mean wave direction,Mean wave period,Sea surface temperature,Significant height of combined wind waves and swell,Surface pressure,Skin temperature,100 metre U wind component,100 metre V wind component,10 metre u-component of neutral wind,10 metre v-component of neutral wind,10 metre wind speed,Forecast logarithm of surface roughness for heat,Instantaneous surface sensible heat flux,Near IR albedo for diffuse radiation (climatological),Near IR albedo for direct radiation (climatological),UV visible albedo for diffuse radiation (climatological),UV visible albedo for direct radiation (climatological),Air density over the oceans,Coefficient of drag with waves,Free convective velocity over the oceans,Maximum individual wave height,Mean direction of total swell,Mean direction of wind waves,Mean period of total swell,Mean period of wind waves,Mean square slope of waves,Mean wave direction of first swell partition,Mean wave direction of second swell partition,Mean wave direction of third swell partition,Mean wave period based on first moment,Mean wave period based on first moment for swell,Mean wave period based on first moment for wind waves,Mean wave period based on second moment for swell,Mean wave period based on second moment for wind waves,Mean wave period of first swell partition,Mean wave period of second swell partition,Mean wave period of third swell partition,Mean zero-crossing wave period,Model bathymetry,Normalized energy flux into ocean,Normalized energy flux into waves,Normalized stress into ocean,10 metre wind direction,Peak wave period,Period corresponding to maximum individual wave height,Significant height of total swell,Significant height of wind waves,Significant wave height of first swell partition,Significant wave height of second swell partition,Significant wave height of third swell partition,Wave spectral directional width,Wave spectral directional width for swell,Wave spectral directional width for wind waves,Wave spectral kurtosis,Wave spectral peakedness,Wave Spectral Skewness,Sea ice area fraction,Instantaneous 10 metre wind gust,"Surface direct short-wave radiation, clear sky",Downward UV radiation at the surface,Surface latent heat flux,Surface net short-wave (solar) radiation,"Surface net short-wave (solar) radiation, clear sky",Surface net long-wave (thermal) radiation,"Surface net long-wave (thermal) radiation, clear sky",Surface sensible heat flux,Surface short-wave (solar) radiation downward clear-sky,Surface short-wave (solar) radiation downwards,Surface long-wave (thermal) radiation downward clear-sky,Surface long-wave (thermal) radiation downwards,TOA incident short-wave (solar) radiation,Top net short-wave (solar) radiation,"Top net short-wave (solar) radiation, clear sky",Top net long-wave (thermal) radiation,"Top net long-wave (thermal) radiation, clear sky",Total sky direct short-wave (solar) radiation at surface
2016-09-01,0.2787467241287231,-0.722540537516276,288.56168874104816,292.2386983235677,101940.32503255208,311.21197509765625,9.578985850016275,293.429443359375,1.451790491739909,99878.80208333331,292.8317464192708,0.4159120122591654,-0.8243017196655273,0.2822497487068176,-0.7753429412841797,4.018168449401856,-7.747535387674968,-19.19127909342448,0.1252581837276617,0.1148074145118395,0.0476645144323507,0.0466393505533536,1.1979039510091145,0.0008719810284674,0.602447509765625,2.6989129384358725,311.5210367838542,25.66286214192708,9.820359547932943,3.077465057373047,0.0031587397679686,308.0625508626302,110.98988850911458,207.45263163248697,7.9937849044799805,8.426239331563314,2.4223928451538086,7.3524885177612305,1.23046875,10.190191268920898,7.714919408162435,12.323530197143556,6.779042879740397,147.33333333333334,-2.6401875813802085,0.4017820358276367,0.993767539660136,23.77292378743489,11.60403537750244,8.367964744567871,1.4034449259440105,0.212950050830841,1.3490502039591472,0.2644371589024861,0.0246801152825355,0.3527972300847371,0.2457189758618672,0.7513907551765442,0.0025562644004821,4.979399045308431,0.0115775913000106,0.0,5.937081972757976,16190816.0,1768286.25,-5682914.333333333,14081346.666666666,17715809.333333332,-5510147.333333333,-7159332.666666667,-1785826.6666666667,19721678.0,15378277.333333334,28215562.666666668,30416865.33333333,28627164.666666668,20914138.666666668,24450244.0,-21472700.666666668,-23324524.666666668,10319496.666666666
2016-10-01,-1.4454421997070312,0.0090742508570353,284.9577280680339,288.92284138997394,101706.02498372395,325.07861328125,9.75626277923584,291.21728515625,1.3506053288777669,99636.82291666669,289.2914123535156,-1.7994394302368164,0.1910570661226908,-1.468945821126302,-0.0670211911201477,3.8270670572916665,-7.779538472493489,-8.976239840189615,0.1221558339893817,0.1139440673093001,0.0473101747532685,0.0463509125014146,1.2086289723714192,0.0008550397275636,0.5539503892262777,2.5156237284342446,323.5526529947917,56.382731119791664,9.96988582611084,2.87638250986735,0.0028850119560956,279.46938069661456,104.95102945963542,220.04718017578125,7.948543866475423,8.336727460225424,2.2759853998819985,7.133872985839844,1.1726481119791667,10.583632469177246,7.241858800252278,8.040650049845377,6.630983988444011,147.33333333333334,-2.741002400716146,0.5324878692626953,0.9953928788503013,81.63639322916667,12.058324495951334,8.366336822509766,1.3234980901082356,0.1580306688944498,1.2065610885620115,0.4326980710029602,0.0500194169580936,0.3642692764600118,0.2334257165590922,0.7190178434054056,0.0020032326380411,5.105203628540039,0.010073793431123,0.0,5.78236198425293,11541503.666666666,1179234.1666666667,-5205380.666666667,9698304.0,12724658.0,-5874054.0,-7699510.333333333,-868679.9583333334,14228062.0,10645777.0,25970002.666666668,28335794.666666668,20901239.666666668,14548070.0,17542963.333333332,-21054318.666666668,-22794071.33333333,6820607.333333333
2016-11-01,1.2458544770876567,0.1958054900169372,281.4507090250651,285.0123697916667,101607.40209960938,327.5918375651042,8.755809466044107,288.64306640625,1.6426010131835938,99511.27083333331,285.47662353515625,1.8227195739746092,0.2863265673319499,1.2390773097674053,0.1461543838183085,4.930434226989746,-7.863030751546224,-6.517923990885417,0.1166442011793454,0.1101916606227556,0.0476512710253397,0.0466487805048624,1.2246732711791992,0.0009564252880712,0.5879091620445251,3.060916264851888,329.0580647786458,10.4652468363444,9.06731383005778,3.1211792627970376,0.0044040071467558,283.4818115234375,143.48896280924478,225.24840291341147,7.289230028788249,7.833459218343099,2.576747258504232,6.993149757385254,1.7001546223958333,9.450140635172524,7.777087529500325,11.40554428100586,6.266892115275065,147.33333333333334,-3.766759236653646,1.168956438700358,1.0008358160654705,271.7394256591797,10.879921913146973,7.625350952148437,1.5655171076456706,0.3444667855898539,1.497897466023763,0.2484827438990275,0.0285850502550601,0.4037133852640788,0.2756748398145039,0.6022769808769226,0.0044415394465128,4.593827247619629,0.0153841910262902,0.0,7.696519533793132,7527579.0,718397.8125,-5407564.333333333,5984911.666666667,8449860.666666666,-5694185.666666667,-7860126.333333333,-718511.6666666666,9524188.666666666,6602410.333333333,23989765.33333333,26776954.666666668,14505164.666666666,9387896.0,11898760.166666666,-19518016.666666668,-21649722.666666668,3972532.3333333335
2016-12-01,-0.3274153272310893,1.1713182131449382,281.37839762369794,284.60959879557294,102654.27709960938,312.5168863932292,11.563364346822103,287.24462890625,1.5485070546468098,100544.58333333331,284.1395365397136,-0.2311911185582479,1.5315302809079487,-0.3350797692934672,1.105137566725413,2.971435546875,-7.641710599263509,1.044315020243327,0.1117257103323936,0.106405006100734,0.0481861804922421,0.0474005416035652,1.2393821080525715,0.0007726927287876,0.3720906575520833,2.815372467041016,312.6780192057292,46.808929443359375,11.635385831197103,3.245381991068522,0.0017685092364748,290.6799723307292,104.60098775227864,195.11881001790368,9.63157844543457,9.811428705851236,2.3657093048095703,8.349176724751791,0.608154296875,12.234578768412272,6.080787022908528,4.997200965881348,8.077204068501791,147.33333333333334,-2.4795684814453125,-1.6410465240478516,0.9979162613550822,156.06642150878906,13.543730735778809,10.13055388132731,1.541531244913737,0.0697076817353566,1.4803733825683594,0.2809560497601827,0.0493494669596354,0.3325930436452229,0.2453890641530355,1.0184751550356548,0.0013479985451946,5.623740832010905,0.0084086929758389,0.0,4.952964146931966,5774609.666666667,639618.1041666666,-2397733.0,5611152.666666667,6581640.0,-6325720.0,-7612438.0,46635.9375,7434666.666666667,6217422.0,23736986.666666668,25552760.0,11595469.0,8378691.333333333,9391325.0,-20442746.666666668,-21758273.33333333,4134434.3333333335
2017-01-01,0.0552589297294616,-0.3006353775660197,277.5672810872396,281.5560353597005,102385.67305501302,333.3658040364583,9.574095408121744,286.260986328125,1.6164731979370115,100249.07291666669,282.1789855957031,0.320383608341217,-0.4305429458618164,0.0045459270477294,-0.3782493869463603,4.861433029174805,-7.868704477945964,-10.33568827311198,0.1138984784483909,0.1084220297634601,0.0487464653948942,0.0480306421717008,1.2503445943196614,0.000949741108343,0.6406453450520834,3.020956993103028,332.211181640625,45.12073262532552,9.964232126871744,3.084329605102539,0.0044136655827363,249.25424194335935,155.4090321858724,234.4000447591146,7.616201400756836,8.257356325785318,2.560383160909017,7.130939801534017,1.7203369140625,10.273731231689451,7.285526275634766,7.980397860209147,6.331703821818034,147.33333333333334,-3.0690816243489585,1.6208635965983074,0.9970625638961792,83.66328938802083,12.10132344563802,8.048974672953287,1.544724464416504,0.3380006551742553,1.4368432362874348,0.3822257320086161,0.0703820983568827,0.391217033068339,0.2569140195846557,0.5839366714159647,0.0038274725278218,4.475942929585774,0.0138605907559394,0.0,7.567437489827474,6818790.0,672431.9375,-4792004.0,5748634.0,7677619.333333333,-6158483.333333333,-8208500.333333333,-1036508.3333333334,8719206.666666666,6362607.666666667,22143101.33333333,24840296.0,13275033.0,8832102.666666666,10757990.5,-19705576.0,-21203100.0,3892429.6666666665
2017-02-01,0.5088198979695638,0.6022826035817465,280.06590779622394,283.96263631184894,101767.94173177084,309.7223307291667,10.754683176676432,285.786376953125,1.9631249109903968,99664.28125,283.5379842122396,0.958929975827535,0.976868708928426,0.5035753647486368,0.5303320487340292,4.551109631856282,-7.790311813354492,-1.5423946380615234,0.1184615480403105,0.1120362766087055,0.0487716024120648,0.0479508017500241,1.2331857681274414,0.0009173847890148,0.4318745930989583,3.626641273498535,310.01047770182294,35.174906412760414,11.046187082926432,3.3979517618815103,0.0041557538012663,282.7054189046224,123.69407145182292,188.61804707845053,8.87624740600586,9.413194020589192,2.6936283111572266,8.171712557474772,1.4585774739583333,11.579443295796713,7.303295135498047,7.888047536214192,7.458292961120605,147.33333333333334,-4.138493855794271,0.336618423461914,1.0096092820167542,141.6090291341146,13.151386896769203,9.298220952351889,1.8758808771769209,0.3501535455385844,1.8109038670857749,0.2952046990394592,0.0370717719197273,0.3614997466405232,0.253024677435557,0.7586154937744141,0.0022399624188741,4.8272660573323565,0.0115580782294273,0.0,7.520567576090495,10394187.0,1002548.3541666666,-4152399.0,8291670.333333333,11393281.0,-5642468.333333333,-7835540.333333333,-263944.0,12828542.666666666,9126213.0,23222544.0,25951156.0,18768640.0,12555400.666666666,15608558.333333334,-18897776.666666668,-21324471.33333333,5458431.333333333
2017-03-01,0.7858071525891622,-0.0254469911257425,280.7761306762696,284.7601826985677,101907.5499267578,311.6695963541667,10.550580660502115,285.909423828125,1.910980224609375,99807.94791666669,284.5314229329427,1.2213239272435503,0.1009261608123779,0.8132344285647074,-0.0886051257451375,4.278352737426758,-7.806804021199544,-10.631465276082356,0.126034057388703,0.1158932447433471,0.0494410110016663,0.0483704395592212,1.2326046625773113,0.0008954064299662,0.4596436818440755,3.529175440470377,312.23268636067706,20.375086466471355,10.812342007954916,3.1275510787963867,0.0038243821666886,301.12200419108075,112.73422241210938,203.2645721435547,8.80169423421224,9.270037333170572,2.493656476338705,8.093850135803223,1.3734537760416667,11.157864570617676,7.558583895365397,10.539868672688804,7.46522871653239,147.33333333333334,-4.68969217936198,-0.3328091303507487,1.0130101839701335,75.60967636108398,12.647055943806969,9.194334348042808,1.853785196940104,0.2633394797643025,1.8102121353149412,0.2157176733016967,0.0383298297723134,0.3610268433888753,0.2600747148195902,0.7129628658294678,0.0029564301172892,4.879021326700847,0.0131819347540537,0.0,6.803418795267741,15623079.333333334,1565762.3333333333,-4285996.0,12885296.0,16723516.0,-5842776.333333333,-7985075.0,-1030168.3333333334,18753291.33333333,14137280.0,23612232.0,26198664.0,26338090.666666668,18696938.666666668,22328284.666666668,-19783369.0,-21672271.33333333,9623863.333333334
2017-04-01,-1.2817188898722331,-1.076496124267578,280.99592844645184,285.3543879191081,102099.12082926431,341.4702555338542,8.083423932393393,286.72705078125,1.2240254084269206,99998.91666666669,285.81409708658856,-1.6917457580566406,-1.2764164606730144,-1.287896474202474,-1.1380093892415364,4.403645833333333,-7.8153940836588545,-25.914210001627605,0.1314609857896963,0.1194490864872932,0.0489321475227673,0.0475540856520334,1.232392946879069,0.0009072531635562,0.6127338409423828,2.304442405700684,338.84405517578125,44.92546081542969,8.423268953959147,3.09986941019694,0.0037893403787165,244.06995137532556,179.18645222981772,216.91603088378903,6.42833964029948,6.954545021057129,2.4961729049682617,6.033679008483887,1.4536946614583333,9.118465105692543,9.271724700927734,11.347086588541666,5.398993810017903,147.33333333333334,-3.6516265869140634,1.2400697072347004,1.002073049545288,50.95079040527344,10.447046597798666,6.811652501424153,1.14013671875,0.2801809708277384,1.0593153635660808,0.2898693482081095,0.0308757772048314,0.3986993432044983,0.2536275585492452,0.6732274293899536,0.0042694211006164,4.459156672159831,0.0139754898846149,0.0,6.516157786051433,21209344.0,2338430.833333333,-5797762.333333333,19461333.33333333,22386308.0,-7238377.0,-8576268.333333334,-2374510.6666666665,24992332.666666668,21290682.666666668,23520650.666666668,25338044.0,33916518.166666664,26503440.0,29121858.666666668,-21656635.33333333,-22373558.666666668,16159513.333333334
2017-05-01,-0.4008708993593852,-0.4913374582926432,285.3113530476888,288.652707417806,101589.64371744792,327.403076171875,7.630394299825032,287.927978515625,0.9653868675231934,99524.47916666669,288.6084620157878,-0.5477746327718099,-0.3318373362223307,-0.3660385409990946,-0.5415881474812826,4.055338541666667,-7.785860379536946,-18.081105550130207,0.1389376434187094,0.1252700934807459,0.0483637352784474,0.0470049815873305,1.2114709218343098,0.0008753691023836,0.421112060546875,1.820209503173828,324.2347005208333,35.99518839518229,7.999111811319987,3.049334526062012,0.0030291442138453,243.4683074951172,187.20152791341147,217.83820088704428,5.854589144388835,6.380174318949382,2.417371114095052,5.483017921447754,1.2767740885416667,8.893424034118652,7.366941769917806,8.616109530131022,4.886939366658528,147.33333333333334,-2.661738077799479,1.352921485900879,0.9941227436065674,41.81871541341146,10.38089370727539,6.282403945922852,0.9176534612973531,0.2069278558095296,0.8115466237068176,0.3247607549031575,0.0560083277523517,0.444235344727834,0.2588279843330383,0.7302728494008383,0.0030996203422546,4.515912373860677,0.0114050842821598,0.0,6.139568010965983,23652684.0,2470409.833333333,-4928071.0,19601338.666666668,25215168.0,-5466827.333333333,-7183774.333333333,-1628301.0,28202528.0,21477896.0,26327922.666666668,28437376.0,39359505.125,28657386.666666668,33945789.333333336,-19672886.666666668,-22449151.33333333,13856146.666666666
2017-06-01,0.6989190777142843,-1.1057828267415364,288.2731119791667,291.4642588297526,101736.22281901042,313.6749267578125,8.57365353902181,291.322998046875,1.2666260401407878,99676.5625,291.8290049235026,0.8490890264511108,-1.209051767985026,0.744674285252889,-1.156174659729004,4.28837776184082,-7.781541188557942,-23.609171549479168,0.1400216519832611,0.12615817040205,0.0479650162160396,0.0467345155775547,1.2010691960652669,0.0008915827299157,0.584564208984375,2.3742055892944336,313.75840250651044,13.888625462849935,8.864221890767416,3.178170839945475,0.0033708171298106,294.64551798502606,132.17386881510416,210.8246154785156,7.027472496032715,7.537163416544597,2.523522059122721,6.56368891398112,1.3616129557291667,9.694520632425943,6.622847239176433,12.194196065266928,5.908658663431804,147.33333333333334,-2.687830607096354,1.1226768493652344,0.9926738142967224,346.7871907552083,10.638208071390787,7.419984499613444,1.1874138514200847,0.279829204082489,1.1188968022664387,0.2715755502382914,0.0241751745343208,0.3730031847953796,0.2475087642669677,0.727493166923523,0.003017524878184,5.413313547770183,0.0116076804697513,0.0,6.112976710001628,24075896.666666668,2425902.333333333,-6369290.0,19114677.33333333,26079058.666666668,-4867144.0,-6806075.333333333,-2137347.333333333,29217280.0,20934570.666666668,28185938.666666668,30601169.33333333,41613312.0,29464720.0,35831125.333333336,-21340106.666666668,-23317335.33333333,13265456.666666666
2017-07-01,0.8063490788141886,-1.3279584248860676,288.936887105306,292.29478454589844,101838.20198567708,320.57989501953125,7.493997573852539,292.613037109375,1.0911108652750652,99778.32291666669,292.7948252360026,0.973066747188568,-1.5696372985839844,0.8404451211293539,-1.4029099146525066,3.7508951822916665,-7.740659395853679,-25.51633199055989,0.134463128944238,0.1219539393981297,0.0481627943615118,0.0470305879910787,1.198337237040202,0.0008433189553519,0.6087239583333334,2.037212689717611,320.01788330078125,5.8564027150472,7.690287590026855,2.946251551310221,0.0026650188956409,288.4345703125,177.4180704752604,228.5506591796875,6.291711489359538,6.6439259847005205,2.315992991129557,5.93457825978597,1.1496175130208333,7.853395779927571,7.269157727559407,15.708552360534668,5.47172737121582,147.33333333333334,-2.869328816731771,0.7404381434122721,0.999909281730652,329.8041178385417,9.334507942199709,6.600259145100911,1.064234733581543,0.1550618012746175,1.0095963676770527,0.1836672027905782,0.013651809344689,0.3903988202412923,0.2673808733622233,0.7469215393066406,0.003040870030721,4.434880574544271,0.0131477862596511,0.0,5.559543291727702,23342225.33333333,2475812.333333333,-5993509.333333333,19397098.666666668,25284322.666666668,-4823162.333333333,-6763251.666666667,-2248942.6666666665,28260010.666666668,21178757.33333333,28576082.666666668,31107052.666666668,40263065.5,29332629.33333333,34696981.333333336,-22491598.666666668,-23583666.666666668,13923457.333333334
2017-08-01,-0.3187857866287231,-1.2419214248657229,288.94901275634766,292.8786926269531,101913.01879882812,323.7444254557292,7.04901123046875,293.94580078125,0.935309628645579,99852.85416666669,293.5478871663411,-0.3604483207066853,-1.418307940165202,-0.3204185167948405,-1.3300323486328125,3.8321959177652993,-7.735702514648437,-23.97998555501302,0.129974660774072,0.1183960797886053,0.0485446713864803,0.0473676485319932,1.1955200831095378,0.0008527083943287,0.63885498046875,1.7573738098144531,322.7669881184896,28.793223063151043,7.270417213439941,2.900978724161784,0.0027012815698981,300.5564778645833,147.69091288248697,210.69933064778647,5.7589066823323565,6.136811256408691,2.2973756790161133,5.420560201009114,1.1927083333333333,7.539039293924968,8.779816627502441,13.176579475402832,4.943289438883464,147.33333333333334,-2.6890767415364585,1.1313447952270508,0.9995563626289368,29.34885152180989,8.919967651367188,6.1053727467854815,0.902736226717631,0.1632580359776815,0.8271782596906027,0.2571226159731547,0.0331467216213544,0.4211193720499674,0.2717542052268982,0.7121578653653463,0.0028636654218037,3.948228200276693,0.0127302619318167,0.0,5.660638809204102,20813798.33333333,2198854.6666666665,-6414364.333333333,17541406.333333332,22448470.666666668,-5416266.666666667,-6986945.0,-2206595.0,25023207.33333333,19152378.666666668,28648477.33333333,30859793.33333333,35594496.25,26064458.666666668,30658150.666666668,-22167841.33333333,-23610795.33333333,12890016.0
2017-09-01,1.7171497344970703,-0.991251309712728,286.9048360188802,290.5985972086589,101976.50838216144,314.61293538411456,9.026096979777018,292.921142578125,1.5064163208007812,99904.83333333331,291.348871866862,2.270099639892578,-1.301902453104655,1.7533063888549805,-1.058174769083659,4.185017267862956,-7.746990203857422,-19.186391194661457,0.1252581837276617,0.1148074145118395,0.0476645144323507,0.0466393505533536,1.205304781595866,0.0008826458360999,0.6545511881510416,2.794459025065104,315.19643147786456,354.7556966145833,9.247615178426107,3.1272284189860025,0.0033827114384621,310.1890360514323,120.7240498860677,248.4190368652344,7.639756520589192,8.06846841176351,2.484291394551595,7.172399520874023,1.3368326822916667,9.326471646626793,6.883759180704753,16.281982421875,6.572911262512207,147.33333333333334,-2.957504272460937,0.7099482218424479,0.9985462625821432,305.1805826822917,10.886329650878906,7.976047515869141,1.4628508885701497,0.2369968692461649,1.4359769821166992,0.1276871562004089,0.0193411062161127,0.3656362493832906,0.2513504227002461,0.7297831177711487,0.003099779287974,4.498483022054036,0.0133441959818204,0.0,6.383053779602051,16358554.666666666,1722233.3333333333,-6737321.333333333,13899411.333333334,17899085.333333332,-5595657.333333333,-7547264.0,-1888019.3333333333,19932942.666666668,15180349.0,27039101.33333333,29615801.33333333,28683739.5,20611389.33333333,24456936.0,-21445326.33333333,-23087511.33333333,10335303.666666666
2017-10-01,-0.2375895977020263,-0.1153294444084167,286.1411946614583,289.94280497233075,102259.52286783856,317.01548258463544,9.568636894226074,291.881591796875,1.4410533905029297,100184.83333333331,290.1657358805339,-0.1807175874710083,-0.0436893701553344,-0.2495594422022501,-0.204377273718516,3.6543782552083335,-7.73252010345459,-8.439347902933756,0.1221558339893817,0.1139440673093001,0.0473101747532685,0.0463509125014146,1.211050033569336,0.0008349924658735,0.5183484156926473,2.662447929382324,316.74517822265625,38.20572916666666,9.723339716593424,2.9916836420694985,0.0026391071733087,294.6080322265625,126.71707153320312,221.10435485839844,8.009968757629395,8.34191862742106,2.3264331817626958,7.312855402628581,1.0802815755208333,10.049185117085775,6.8180545171101885,11.73620351155599,6.838652928670247,147.33333333333334,-2.8418375651041665,-0.1702995300292968,0.9986594915390016,76.56033325195312,11.50278409322103,8.384888648986816,1.4185975392659504,0.1542458931605021,1.37152099609375,0.2337669134140014,0.0255632698535919,0.3562841216723124,0.2597823937733968,0.778423547744751,0.0026872553086529,5.287136395772298,0.0114776132007439,0.0,5.460066159566243,11654255.0,1260884.5,-4704068.666666667,10483089.333333334,12794538.666666666,-6163412.666666667,-7645437.666666667,-872360.6666666666,14305305.0,11517780.0,26436568.0,28459840.0,20957542.666666668,15356892.0,17608686.666666668,-22427931.33333333,-23264334.0,8172049.666666667
2017-11-01,0.9696252346038818,-0.5466432571411133,280.8715515136719,285.36671447753906,102149.75431315105,321.3258056640625,9.01910432179769,289.56201171875,1.525991439819336,100043.875,285.973876953125,1.4684985478719077,-0.6963663101196289,0.9734225273132324,-0.6416651407877604,4.429443359375,-7.80310853322347,-7.9560089111328125,0.1166442011793454,0.1101916606227556,0.0476512710253397,0.0466487805048624,1.2299245198567708,0.0009113954535375,0.6239540775616964,2.848766009012858,321.9859212239583,10.266195933024088,9.323955535888672,3.0537328720092773,0.004011226274694,302.2185872395833,131.71027119954428,210.4436187744141,7.255185445149739,7.792092323303223,2.4702555338541665,6.772494316101074,1.4638264973958333,9.76323127746582,7.239431381225586,12.297787030537924,6.099356969197591,147.33333333333334,-3.8568929036458335,1.216844876607259,1.012465516726176,328.330810546875,11.487608273824057,7.669166564941406,1.477847735087077,0.261894941329956,1.410615603129069,0.2688144048055013,0.0433590759833653,0.406998058160146,0.2598124345143636,0.67052694161733,0.0025678475697835,4.367829958597819,0.0122944451868534,0.0,7.150398890177409,7630660.333333333,771682.1458333334,-5893547.666666667,6548966.333333333,8538956.333333334,-6261088.0,-8224039.666666667,-820969.0,9622971.0,7230258.666666667,23819133.33333333,26437069.33333333,14542642.666666666,9928089.0,11927586.333333334,-20371370.666666668,-21951746.666666668,4602546.333333333
2017-12-01,2.187540054321289,0.1817212502161661,279.392084757487,283.02594502766925,102355.64176432292,318.4276326497396,9.523480415344238,287.3212890625,2.063286463419596,100226.83333333331,283.4396057128906,3.270436286926269,0.1827349662780761,2.1705993016560874,0.1150500575701395,5.293863932291667,-7.863332112630208,-4.0861155192057295,0.1117257103323936,0.106405006100734,0.0481861804922421,0.0474005416035652,1.2429672876993816,0.0009809631543854,0.5948540170987447,3.8290554682413735,319.5275065104167,328.2436930338542,9.86788272857666,3.229773839314779,0.0051306163271268,309.67319742838544,129.6765340169271,209.5626932779948,7.891501426696777,8.5225248336792,2.7024291356404624,7.590384165445964,1.9034423828125,10.18948777516683,7.271146456400554,10.089945475260416,6.7441104253133135,147.33333333333334,-4.727706909179688,1.1974716186523438,1.0208287835121157,258.5418955485026,11.792498270670572,8.245360692342123,1.9688949584960935,0.4360822041829427,1.9201606114705403,0.2282401323318481,0.0319014911850293,0.400306483109792,0.2674375971158345,0.5519090493520101,0.0040996670722961,4.402735074361165,0.015607031683127,0.0,8.61196486155192,5724739.666666667,538523.7708333334,-5361073.0,4475930.0,6456900.333333333,-5373695.333333333,-7956369.0,-548989.0,7425723.333333333,4963887.333333333,22908565.33333333,26206928.0,11599565.0,7277824.0,9278498.333333334,-19547159.33333333,-21239094.666666668,2894471.0
2018-01-01,3.147519111633301,0.1930582125981648,280.03282674153644,283.4430694580078,102199.310546875,310.3854573567708,11.121748924255373,286.263671875,2.700386047363281,100078.03125,283.2411499023437,4.590550740559896,0.1164071957270304,3.1217311223347983,0.1388276616732279,5.528645833333333,-7.931633313496907,1.2877073287963867,0.1138984784483909,0.1084220297634601,0.0487464653948942,0.0480306421717008,1.2392218907674153,0.0010075162475307,0.4472859700520833,4.966014544169108,311.6355387369792,293.2877604166667,11.471258799235024,3.204272905985514,0.0056137802700201,291.3365834554036,112.42258707682292,208.90933227539065,9.351979891459148,10.046642303466797,2.728851000467936,9.007913907368978,2.0675048828125,11.594886779785156,6.044059117635091,9.289384524027506,8.021666208902994,147.33333333333334,-5.5594635009765625,0.7989521026611328,1.020329753557841,262.8623046875,13.575185457865397,9.703817049662272,2.618025779724121,0.4631475210189819,2.569326400756836,0.2073062658309936,0.0282811783254146,0.3564763863881429,0.2525339921315511,0.4813674688339233,0.0030433734258015,4.772091547648112,0.014815118163824,0.0,8.494555473327637,6660590.666666667,597086.9166666666,-4215105.666666667,4909013.333333333,7533644.833333333,-5001802.333333333,-7638021.333333333,-27894.95833333333,8564787.0,5425238.333333333,23166960.0,26471045.33333333,13242112.0,8068829.666666667,10732902.5,-19152227.33333333,-21372606.666666668,3036293.6666666665
2018-02-01,1.0389673312505086,-1.5897719065348308,276.980219523112,280.5389404296875,101726.74365234376,328.25994873046875,10.5713742574056,285.27783203125,2.473804791768392,99588.125,281.6654764811198,1.6259527206420898,-2.1250826517740884,1.0157437324523926,-1.6657660802205403,5.255151430765788,-7.90183671315511,-19.846338907877605,0.1184615480403105,0.1120362766087055,0.0487716024120648,0.0479508017500241,1.2479143142700195,0.0009883549064397,0.7220458984375,4.57093079884847,327.8594156901042,354.7080891927083,10.860357284545898,3.007868766784668,0.0056606816748778,268.26806640625,143.14331563313803,207.31874084472656,8.772501945495605,9.352987925211588,2.574051856994629,8.356392860412598,1.9604085286458333,11.128602663675943,7.433954874674479,8.467700004577637,7.527575174967448,147.33333333333334,-6.429931640625,0.5319703420003256,1.0374609629313152,337.6982421875,13.038527806599935,9.11380132039388,2.414274215698242,0.379311482111613,2.274944305419922,0.4838681618372599,0.0255801789462566,0.3718108733495076,0.2555030186971028,0.4774296879768371,0.004081388314565,4.7060502370198565,0.0163061929245789,0.0,8.283360163370768,10349236.333333334,893687.3333333334,-5334180.0,6991376.0,10866264.666666666,-5079521.666666667,-8352565.333333333,-1884782.6666666667,12890682.333333334,7795208.0,21715008.0,25713333.33333333,18709213.666666668,11286852.0,15024142.333333334,-19180800.666666668,-21040488.0,4282282.0
2018-03-01,2.623202959696452,0.6138258377710978,278.3911844889323,283.32862854003906,100546.4833170573,310.5877278645833,8.787173589070639,285.050048828125,1.8738203048706052,98454.32291666669,283.0092417399089,3.8402315775553375,1.1378930409749348,2.652064641316732,0.5184636314709982,5.739078521728516,-7.947292327880859,-7.273552894592285,0.126034057388703,0.1158932447433471,0.0494410110016663,0.0483704395592212,1.2220182418823242,0.0010279399187614,0.5293221275011698,3.503825187683105,313.5673014322917,294.7784830729167,9.305322329203287,3.3011604944864907,0.0056146594385306,282.8311360677083,137.43481953938803,175.20807902018228,7.246298789978027,8.083051045735678,2.805700937906901,7.236601829528809,2.117513020833333,9.652660687764486,7.229509989420573,13.571095784505207,6.206775029500325,147.33333333333334,-4.6103566487630205,1.501822789510091,1.0046688914299011,251.96854146321616,10.717252095540363,7.583303769429524,1.734728495279948,0.514924685160319,1.6932249069213867,0.2019059062004089,0.0375488437712192,0.4277621706326802,0.2797390222549438,0.4927185376485188,0.005229115486145,4.455269495646159,0.0173778670529524,0.0,9.75400416056315,15666634.333333334,1503970.4166666667,-5886305.666666667,12068942.0,16446373.0,-5874312.666666667,-8164607.666666667,-829353.0,18835798.0,13305437.333333334,22556517.33333333,25483140.0,26270504.166666668,17819885.333333332,21971338.666666668,-18545218.666666668,-21219698.666666668,8088923.666666667
